,x,y
0,0.7760000000000016,14.402000000000001
1,0.5090000000000003,14.885
2,0.8309999999999977,16.825
3,0.375,13.462
4,0.6510000000000016,15.797
5,0.6450000000000014,16.073
6,1.2400000000000002,16.617
7,0.7480000000000011,9.892000000000001
8,0.5149999999999988,13.312999999999999
9,0.5920000000000005,14.257
10,0.3609999999999989,15.075
11,0.8149999999999995,16.415
12,0.27000000000000135,14.925
13,1.1599999999999984,16.708
14,0.990000000000002,17.089000000000002
15,0.5740000000000016,13.864
16,0.984,16.27
17,1.3239999999999998,17.233
18,0.6290000000000013,16.379
19,0.8079999999999998,15.838
20,0.8849999999999998,15.87
21,0.36299999999999955,13.138
22,0.5919999999999987,13.481
23,0.8139999999999983,15.728
24,0.7679999999999989,14.347999999999999
25,0.31900000000000084,12.592
26,0.4640000000000004,14.239
27,0.7130000000000027,14.969000000000001
28,0.48499999999999943,14.485999999999999
29,0.3179999999999996,12.12
30,0.5700000000000003,14.011
31,0.3539999999999992,12.308
32,0.3390000000000004,14.155
33,0.8360000000000003,15.276
34,0.41100000000000136,13.627
35,0.4170000000000016,11.447000000000001
36,1.0170000000000012,16.972
37,0.39399999999999835,11.443
38,0.602999999999998,14.825
39,0.4369999999999994,13.626
40,0.9390000000000001,16.123
41,0.8179999999999996,14.855
42,0.3620000000000001,11.497
43,1.6419999999999995,16.959
44,0.7170000000000005,13.089
45,0.8590000000000018,15.469000000000001
46,0.8110000000000017,15.364
47,1.5600000000000023,16.861
48,1.221,17.053
49,0.22499999999999964,14.837
50,-0.23699999999999832,16.736
51,0.9149999999999991,16.525
52,0.9299999999999997,15.714
53,0.4809999999999981,13.652999999999999
54,0.756000000000002,15.149000000000001
55,0.2940000000000005,12.355
56,0.6600000000000001,15.895999999999999
57,0.28200000000000003,11.804
58,0.7900000000000009,13.934000000000001
59,0.37400000000000055,13.377
60,0.9439999999999991,16.543
61,0.3229999999999986,11.610999999999999
62,0.3280000000000012,12.585
63,0.9419999999999966,16.391
64,1.1280000000000001,16.808
65,0.44700000000000095,14.045
66,0.7959999999999976,16.173
67,0.7400000000000002,16.617
68,0.5080000000000009,13.845
69,1.3089999999999993,16.572
70,0.5570000000000022,16.597
71,0.5519999999999996,16.114
72,0.349000000000002,11.844000000000001
73,0.39099999999999824,13.238
74,0.4499999999999993,13.042
75,0.7979999999999983,15.645
76,0.3219999999999992,11.427999999999999
77,0.3509999999999991,13.023
78,0.7240000000000002,14.985
79,0.30100000000000016,12.638
80,0.6340000000000003,13.665
81,0.677999999999999,15.342
82,1.564,16.811
83,0.5730000000000022,16.329
84,0.3699999999999992,13.012
85,1.3880000000000017,16.884
86,0.7320000000000029,16.182000000000002
87,0.41999999999999993,13.450999999999999
88,1.246999999999998,16.816
89,1.3629999999999995,16.941
90,0.8849999999999998,15.333
91,0.8149999999999995,15.007
92,1.290000000000001,16.545
93,0.3330000000000002,12.195
94,0.5050000000000008,16.022000000000002
95,0.43599999999999994,13.88
96,0.9529999999999976,16.548
97,0.29800000000000004,12.027000000000001
98,0.3260000000000023,12.377
99,0.7680000000000025,15.469000000000001
100,0.8999999999999986,16.848
101,0.3739999999999988,12.026
102,0.3330000000000002,12.785
103,0.2640000000000011,11.822000000000001
104,0.9209999999999994,15.065999999999999
105,2.6290000000000013,17.62
106,0.6950000000000003,14.748
107,0.7720000000000002,16.375
108,0.11700000000000088,10.097000000000001
109,0.36900000000000155,12.479000000000001
110,0.5329999999999995,11.287
111,0.5589999999999993,13.761
112,0.3310000000000013,12.744000000000002
113,0.891,14.423
114,0.395999999999999,13.338
115,0.4369999999999994,14.745
116,0.7439999999999998,14.856
117,0.8320000000000007,15.818
118,1.1110000000000007,16.267
119,0.3359999999999985,12.603
120,0.7109999999999985,15.7
121,0.28000000000000114,15.912
122,0.3930000000000007,12.835
123,1.5489999999999995,16.9
124,1.2050000000000018,16.132
125,0.9949999999999992,16.598
126,0.3329999999999984,12.095999999999998
127,0.7850000000000001,13.845
128,1.1229999999999993,15.540999999999999
129,1.0329999999999995,16.79
130,0.47199999999999953,11.485
131,0.4690000000000012,14.012
132,0.6540000000000017,14.175
133,0.6740000000000004,8.65
134,0.2919999999999998,12.392999999999999
135,0.4190000000000005,16.72
136,0.3420000000000005,12.88
137,0.8089999999999993,15.878
138,0.7759999999999998,14.708
139,0.6290000000000013,16.344
140,0.5789999999999988,14.392999999999999
141,0.7859999999999996,14.85
142,0.6770000000000014,13.8
143,0.15899999999999892,10.427999999999999
144,0.34299999999999997,12.932
145,-0.018000000000000682,16.648
146,0.4900000000000002,12.722000000000001
147,1.3190000000000008,15.965
148,0.15499999999999936,15.575
149,0.9869999999999983,16.592
150,0.7319999999999993,15.677999999999999
151,0.375,14.062000000000001
152,1.0679999999999978,16.15
153,-0.6440000000000019,16.57
154,0.9310000000000009,16.137
155,0.0259999999999998,16.656
156,0.6769999999999996,15.811
157,0.9079999999999995,14.350999999999999
158,-0.3769999999999989,16.762
159,0.8949999999999996,16.105999999999998
160,0.47300000000000075,14.583
161,1.179999999999998,16.375999999999998
162,1.1179999999999986,16.825
163,0.46499999999999986,13.386
164,0.6140000000000008,15.73
165,0.8650000000000002,15.798
166,0.3200000000000003,11.625
167,0.3899999999999988,12.107999999999999
168,0.8099999999999987,16.105999999999998
169,0.6989999999999963,16.102999999999998
170,0.8399999999999999,13.605
171,0.738999999999999,14.821
172,0.3229999999999986,12.970999999999998
173,0.21300000000000274,12.004000000000001
174,0.6850000000000023,16.866
175,1.232000000000001,17.004
176,1.7089999999999996,16.7
177,0.44700000000000095,13.344000000000001
178,0.34299999999999997,13.367
179,1.0290000000000017,16.652
180,0.2989999999999977,12.402999999999999
181,0.6660000000000004,16.044
182,0.5449999999999999,12.872
183,1.1739999999999977,16.993
184,0.45899999999999963,12.839
185,0.7550000000000008,8.14
186,0.822000000000001,15.435
187,0.6640000000000006,8.087
188,0.9550000000000018,16.624000000000002
189,0.3570000000000011,11.264000000000001
190,0.4299999999999997,13.76
191,1.2420000000000027,16.408
192,0.8950000000000014,15.982000000000001
193,1.1899999999999995,16.485
194,2.681000000000001,16.119
195,0.777000000000001,15.819
196,0.7780000000000005,15.741
197,0.2879999999999985,12.133
198,0.2890000000000015,12.365
199,0.6389999999999993,9.684
200,1.1920000000000002,17.192
201,0.875,15.29
202,0.7629999999999999,16.477
203,0.504999999999999,15.725
204,0.8610000000000007,14.88
205,1.0139999999999993,16.651
206,0.8759999999999994,14.815999999999999
207,0.8379999999999992,15.99
208,0.7859999999999996,14.74
209,0.3409999999999993,13.305
210,0.9639999999999986,16.816
211,0.5440000000000005,16.262
212,0.9969999999999999,16.471
213,0.838000000000001,15.829
214,0.3030000000000008,11.73
215,0.8930000000000007,16.116
216,0.8529999999999998,15.823
217,0.8250000000000011,14.959000000000001
218,0.8070000000000004,14.812000000000001
219,0.38400000000000034,12.887
220,0.8369999999999997,14.587
221,0.902000000000001,14.908
222,1.1439999999999966,16.817999999999998
223,0.3940000000000019,15.234000000000002
224,0.8440000000000012,15.729000000000001
225,0.484,14.465
226,0.30100000000000193,13.297
227,0.9039999999999981,15.283
228,0.26599999999999824,14.963
229,0.2779999999999987,13.44
230,0.3310000000000013,11.469000000000001
231,0.48299999999999876,13.915
232,0.6959999999999997,14.911
233,0.702,14.308
234,0.9320000000000004,15.738
235,0.4499999999999993,13.28
236,0.9180000000000028,16.539
237,0.907,15.747
238,-1.0549999999999997,14.264000000000001
239,0.391,13.593
240,0.5620000000000012,13.447000000000001
241,0.33399999999999963,12.974
242,1.336999999999998,15.985999999999999
243,0.4510000000000005,13.862
244,0.8590000000000018,14.789000000000001
245,0.9660000000000011,16.219
246,0.7720000000000002,15.134
247,0.9510000000000023,16.304000000000002
248,0.34500000000000064,12.42
249,0.6120000000000001,15.57
250,0.8310000000000004,7.325
251,0.46000000000000085,13.878
252,1.0839999999999996,15.788
253,0.28500000000000014,12.251
254,0.7040000000000006,16.125
255,0.9019999999999992,16.244
256,0.32399999999999984,12.714
257,0.3459999999999983,13.175999999999998
258,0.6969999999999992,13.895
259,0.4759999999999991,16.715999999999998
260,0.8930000000000007,15.605
261,0.8300000000000001,15.125
262,0.8970000000000002,15.797
263,0.6380000000000017,8.597000000000001
264,0.29100000000000215,12.097000000000001
265,0.6760000000000019,16.434
266,0.8229999999999986,16.285999999999998
267,0.46699999999999875,13.931
268,0.5109999999999992,12.43
269,-0.08599999999999852,15.442
270,0.5500000000000007,12.244000000000002
271,0.3249999999999993,11.927999999999999
272,0.4120000000000008,12.99
273,0.8180000000000014,16.713
274,0.36699999999999733,12.530999999999999
275,0.4009999999999998,13.343
276,0.652000000000001,14.468
277,0.31899999999999906,12.288
278,0.4150000000000009,12.854000000000001
279,0.3459999999999983,12.5
280,0.48499999999999943,13.158
281,1.0340000000000007,15.787
282,0.47499999999999964,13.713
283,0.7970000000000006,15.225
284,0.1720000000000006,15.9
285,0.8669999999999991,15.607999999999999
286,0.625,16.128
287,0.8040000000000003,15.644
288,0.9219999999999988,15.636
289,-0.0909999999999993,10.137
290,0.44399999999999906,13.591
291,0.9229999999999983,16.657
292,0.6769999999999996,13.508
293,0.9260000000000019,16.879
294,0.4380000000000006,13.651
295,0.11899999999999977,10.645
296,0.5229999999999997,13.491
297,0.6579999999999995,14.087
298,1.0020000000000007,15.649000000000001
299,0.7859999999999996,14.833
300,0.375,15.390999999999998
301,0.5759999999999987,14.395
302,0.7109999999999985,15.325
303,0.42900000000000205,11.38
304,0.8509999999999991,15.705
305,0.9079999999999995,15.092
306,0.40000000000000036,12.959000000000001
307,0.7899999999999991,15.622
308,0.3460000000000001,12.128
309,0.5809999999999995,10.522
310,0.895999999999999,16.531
311,0.3960000000000008,12.469000000000001
312,0.2889999999999979,11.710999999999999
313,0.6020000000000021,14.493
314,0.5539999999999985,16.336
315,0.349000000000002,12.365
316,0.5070000000000014,13.853
317,0.4800000000000004,11.175
318,0.33800000000000097,12.019
319,0.6359999999999992,16.782
320,0.870000000000001,15.289000000000001
321,0.9269999999999996,15.694
322,0.3680000000000003,12.425
323,0.6679999999999993,15.148
324,0.7280000000000015,15.839
325,1.2379999999999995,16.371
326,0.34999999999999964,12.432
327,1.1960000000000015,16.635
328,0.3309999999999995,11.515
329,0.402000000000001,12.76
330,1.0330000000000013,16.274
331,0.5350000000000001,14.505
332,0.8500000000000014,16.713
333,0.4299999999999997,13.027000000000001
334,0.7870000000000008,15.182
335,0.7530000000000019,15.069
336,1.073999999999998,15.725999999999999
337,0.7350000000000012,14.912
338,-0.5279999999999987,14.824000000000002
339,1.0619999999999976,16.516
340,0.3810000000000002,13.003
341,0.8529999999999998,14.185
342,0.7629999999999999,15.072000000000001
343,0.7039999999999988,11.933
344,0.8069999999999986,15.251
345,0.3769999999999971,11.380999999999998
346,0.3249999999999993,11.667
347,0.31599999999999895,12.665999999999999
348,0.8259999999999987,14.456
349,0.5009999999999977,13.78
350,0.33699999999999974,12.26
351,0.4480000000000022,13.799000000000001
352,0.9269999999999996,15.624
353,1.113999999999999,16.686
354,0.9159999999999986,15.113
355,0.8230000000000004,15.265
356,0.75,15.83
357,0.3349999999999991,11.562999999999999
358,0.8289999999999988,14.591
359,0.9669999999999987,16.006
360,0.4659999999999993,13.365
361,0.33699999999999974,12.703
362,0.34800000000000075,12.823
363,0.7500000000000018,16.096
364,0.1689999999999987,15.876
365,1.8989999999999974,16.743
366,0.9049999999999994,15.309000000000001
367,0.3279999999999994,12.603
368,0.754999999999999,14.124
369,0.34800000000000253,12.989
370,1.0870000000000015,16.807000000000002
371,0.7989999999999995,14.661
372,0.8439999999999994,15.388
373,0.7680000000000007,16.171
374,0.28699999999999726,11.745999999999999
375,0.2890000000000015,14.354000000000001
376,0.4580000000000002,13.697000000000001
377,0.5289999999999999,14.331
378,0.3110000000000017,12.492
379,1.036999999999999,16.637999999999998
380,-0.4650000000000034,16.555999999999997
381,0.354000000000001,16.039
382,0.7310000000000016,14.327
383,0.6480000000000015,13.454
384,0.6750000000000007,13.895999999999999
385,0.37400000000000233,15.425
386,0.7820000000000018,15.482000000000001
387,0.29900000000000126,11.612
388,0.620000000000001,14.513
389,0.3849999999999998,13.337
390,0.5589999999999993,11.138
391,0.3929999999999989,13.270999999999999
392,1.2299999999999986,17.122
393,1.5539999999999985,17.348
394,0.604000000000001,14.424000000000001
395,0.4480000000000004,13.724
396,0.5789999999999988,11.130999999999998
397,0.37200000000000166,14.843
398,0.9529999999999994,16.825
399,1.2100000000000009,16.878
400,1.3980000000000015,16.814
401,0.15300000000000047,16.057000000000002
402,0.9150000000000009,15.744000000000002
403,0.6180000000000003,13.467
404,0.843,15.255
